application_id,district,application_type,submission_date,completion_date,processing_days,approval_status,digital_access
APP000409,District_1,SNAP,2023-01-31,2023-02-02,2,1,1
APP000410,District_1,Medicaid,2024-04-15,2024-04-21,6,1,1
APP000411,District_1,SNAP,2023-11-17,2023-11-22,5,0,1
APP000412,District_1,Medicaid,2023-04-01,2023-04-02,1,1,1
APP000413,District_1,SNAP,2023-06-06,2023-06-15,9,1,1
APP000414,District_1,SNAP,2024-07-23,2024-08-09,17,0,1
APP000415,District_1,SNAP,2024-10-31,2024-11-11,11,1,1
APP000416,District_1,TANF,2024-01-06,2024-01-20,14,1,1
APP000417,District_1,TANF,2024-12-13,2025-01-01,19,1,1
APP000418,District_1,Medicaid,2023-05-12,2023-06-01,20,1,1
APP000419,District_1,Medicaid,2023-08-07,2023-08-20,13,1,1
APP000420,District_1,Medicaid,2024-11-09,2024-11-29,20,1,1
APP000421,District_1,TANF,2023-05-08,2023-05-22,14,1,1
APP000422,District_1,TANF,2024-04-26,2024-05-04,8,0,1
APP000423,District_1,TANF,2023-06-10,2023-06-20,10,1,1
APP000424,District_1,SNAP,2023-08-30,2023-09-04,5,1,1
APP000425,District_1,Medicaid,2023-12-15,2023-12-23,8,1,1
APP000426,District_1,Medicaid,2023-09-20,2023-10-01,11,1,1
APP000427,District_1,SNAP,2024-09-30,2024-10-17,17,1,1
APP000428,District_1,Medicaid,2024-12-11,2025-01-02,22,1,1
APP000429,District_1,Medicaid,2024-01-01,2024-01-06,5,1,1
APP000430,District_1,SNAP,2024-01-19,2024-02-03,15,0,1
APP000431,District_1,Medicaid,2023-02-10,2023-02-17,7,1,1
APP000432,District_1,SNAP,2023-06-20,2023-07-06,16,1,1
APP000433,District_1,SNAP,2023-01-30,2023-02-11,12,1,1
APP000434,District_1,SNAP,2024-09-17,2024-09-20,3,1,1
APP000435,District_1,TANF,2023-06-15,2023-07-03,18,1,1
APP000436,District_1,SNAP,2023-09-06,2023-09-16,10,1,1
APP000437,District_1,Medicaid,2024-09-07,2024-09-17,10,1,1
APP000438,District_1,SNAP,2024-06-04,2024-06-11,7,1,1
APP000439,District_1,SNAP,2024-03-29,2024-04-07,9,0,1
APP000440,District_1,TANF,2023-01-29,2023-02-13,15,1,1
APP000441,District_1,SNAP,2024-02-15,2024-02-27,12,1,1
APP000442,District_1,Medicaid,2024-02-14,2024-02-29,15,1,1
APP000443,District_1,SNAP,2023-08-21,2023-09-05,15,1,1
APP000444,District_1,Medicaid,2024-06-27,2024-07-17,20,0,1
APP000445,District_1,TANF,2024-11-09,2024-11-20,11,1,1
APP000446,District_1,SNAP,2023-07-09,2023-07-14,5,1,1
APP000447,District_1,SNAP,2023-08-30,2023-09-18,19,0,1
APP000448,District_1,SNAP,2023-08-24,2023-09-04,11,1,1
APP000449,District_1,Medicaid,2024-09-01,2024-09-20,19,1,1
APP000450,District_1,TANF,2023-02-26,2023-03-13,15,1,1
APP000451,District_1,SNAP,2024-10-16,2024-10-28,12,1,1
APP000452,District_1,SNAP,2024-07-19,2024-08-03,15,1,1
APP000453,District_1,Medicaid,2023-12-19,2024-01-12,24,0,1
APP000454,District_1,SNAP,2024-03-01,2024-03-25,24,1,1
APP000455,District_1,Medicaid,2024-10-14,2024-10-27,13,1,1
APP000456,District_1,Medicaid,2024-07-15,2024-07-29,14,1,1
APP000457,District_1,SNAP,2023-07-22,2023-08-10,19,1,1
APP000458,District_1,TANF,2023-02-06,2023-02-14,8,1,1
APP000459,District_1,SNAP,2024-04-25,2024-05-10,15,1,1
APP000460,District_1,SNAP,2023-04-17,2023-04-30,13,1,1
APP000461,District_1,Medicaid,2023-03-06,2023-03-21,15,1,1
APP000462,District_1,TANF,2024-12-18,2024-12-26,8,1,1
APP000463,District_1,Medicaid,2023-12-12,2023-12-16,4,1,1
APP000464,District_1,TANF,2024-04-20,2024-04-22,2,1,1
APP000465,District_1,SNAP,2023-06-08,2023-06-15,7,1,1
APP000466,District_1,Medicaid,2023-03-16,2023-03-26,10,1,1
APP000467,District_1,TANF,2023-02-15,2023-02-26,11,0,1
APP000468,District_1,SNAP,2023-09-16,2023-10-10,24,1,1
APP000469,District_1,SNAP,2023-01-03,2023-01-22,19,1,1
APP000470,District_1,TANF,2023-11-03,2023-11-11,8,1,1
APP000471,District_1,Medicaid,2023-08-26,2023-09-10,15,1,1
APP000472,District_1,SNAP,2024-01-20,2024-01-31,11,0,1
APP000473,District_1,Medicaid,2024-03-06,2024-03-17,11,1,1
APP000474,District_1,SNAP,2023-08-14,2023-08-28,14,1,1
APP000475,District_1,SNAP,2023-11-29,2023-12-15,16,1,1
APP000476,District_1,SNAP,2023-02-27,2023-03-10,11,1,1
APP000477,District_1,Medicaid,2023-08-09,2023-08-28,19,0,1
APP000478,District_1,SNAP,2024-12-15,2024-12-22,7,0,1
APP000479,District_1,TANF,2024-12-24,2025-01-06,13,1,1
APP000480,District_1,SNAP,2023-12-21,2024-01-17,27,1,1
APP000481,District_1,TANF,2024-11-16,2024-11-30,14,1,1
APP000482,District_1,Medicaid,2024-01-01,2024-01-22,21,1,1
APP000483,District_1,SNAP,2023-04-02,2023-04-16,14,0,1
APP000484,District_1,Medicaid,2024-09-25,2024-10-11,16,1,1
APP000485,District_1,SNAP,2023-10-31,2023-11-13,13,0,1
APP000486,District_1,SNAP,2024-03-23,2024-04-04,12,1,1
APP000487,District_1,TANF,2024-04-18,2024-04-27,9,1,1
APP000488,District_1,Medicaid,2023-08-13,2023-08-28,15,1,1
APP000489,District_1,SNAP,2024-06-19,2024-06-27,8,1,1
APP000490,District_1,TANF,2024-01-01,2024-01-18,17,1,1
APP000491,District_1,SNAP,2023-09-25,2023-10-14,19,1,1
APP000492,District_1,TANF,2023-08-06,2023-08-21,15,1,1
APP000493,District_1,TANF,2024-06-28,2024-07-09,11,1,1
APP000494,District_1,Medicaid,2023-07-02,2023-07-17,15,1,1
APP000495,District_1,TANF,2023-04-01,2023-04-12,11,0,1
APP000496,District_1,TANF,2024-10-05,2024-10-23,18,1,1
APP000497,District_1,TANF,2023-08-31,2023-09-03,3,1,1
APP000498,District_1,SNAP,2024-04-12,2024-04-23,11,1,1
APP000499,District_1,SNAP,2024-06-06,2024-06-08,2,1,1
APP000500,District_1,Medicaid,2024-09-03,2024-09-08,5,0,1
APP000501,District_1,SNAP,2024-04-01,2024-04-22,21,1,1
APP000502,District_1,Medicaid,2024-05-31,2024-06-18,18,1,1
APP000503,District_1,SNAP,2024-09-03,2024-09-12,9,1,1
APP000504,District_1,Medicaid,2024-11-19,2024-11-24,5,1,1
APP000505,District_1,SNAP,2023-02-04,2023-02-05,1,1,1
APP000506,District_1,Medicaid,2024-06-26,2024-07-06,10,1,1
APP000507,District_1,TANF,2023-05-08,2023-06-03,26,1,1
APP000508,District_1,SNAP,2024-10-12,2024-10-27,15,0,1
APP000509,District_1,TANF,2023-02-05,2023-02-15,10,1,1
APP000510,District_1,TANF,2023-06-30,2023-07-16,16,1,1
APP000511,District_1,SNAP,2023-05-21,2023-05-25,4,1,1
APP000512,District_1,SNAP,2024-03-16,2024-03-27,11,1,1
APP000513,District_1,Medicaid,2023-01-04,2023-01-18,14,1,1
APP000514,District_1,Medicaid,2023-01-13,2023-01-26,13,1,1
APP000515,District_1,SNAP,2024-01-04,2024-01-21,17,1,1
APP000516,District_1,Medicaid,2024-12-10,2024-12-25,15,1,1
APP000517,District_1,SNAP,2024-01-21,2024-02-07,17,1,1
APP000518,District_1,SNAP,2023-11-22,2023-12-01,9,1,1
APP000519,District_1,TANF,2024-04-25,2024-05-13,18,1,1
APP000520,District_1,SNAP,2024-02-07,2024-02-29,22,1,1
APP000521,District_1,SNAP,2023-10-08,2023-10-16,8,0,1
APP000522,District_1,TANF,2024-03-05,2024-03-13,8,1,1
APP000523,District_1,SNAP,2023-01-03,2023-01-23,20,1,1
APP000524,District_1,SNAP,2023-06-28,2023-07-10,12,1,1
APP000525,District_1,Medicaid,2024-05-06,2024-05-27,21,1,1
APP000526,District_1,TANF,2023-09-07,2023-09-18,11,1,1
APP000527,District_1,Medicaid,2023-02-09,2023-03-02,21,1,1
APP000528,District_1,TANF,2023-04-01,2023-04-15,14,1,1
APP000529,District_1,TANF,2024-09-24,2024-10-08,14,1,1
APP000530,District_1,SNAP,2023-08-29,2023-09-20,22,1,1
APP000531,District_1,Medicaid,2023-01-17,2023-01-28,11,1,1
APP000532,District_1,SNAP,2024-06-16,2024-06-24,8,1,1
APP000533,District_1,SNAP,2024-01-23,2024-02-03,11,1,1
APP000534,District_1,Medicaid,2023-11-26,2023-12-11,15,0,1
APP000535,District_1,Medicaid,2024-10-15,2024-10-19,4,1,1
APP000536,District_1,TANF,2023-08-18,2023-09-04,17,0,1
APP000537,District_1,SNAP,2024-02-22,2024-03-03,10,1,1
APP000538,District_1,SNAP,2024-06-27,2024-07-16,19,1,1
APP000539,District_1,TANF,2024-03-20,2024-03-21,1,1,1
APP000540,District_1,Medicaid,2023-06-01,2023-06-10,9,1,1
APP000541,District_1,TANF,2024-05-12,2024-05-16,4,1,1
APP000542,District_1,SNAP,2024-06-26,2024-07-04,8,1,1
APP000543,District_1,SNAP,2023-03-31,2023-04-14,14,1,1
APP000544,District_1,TANF,2023-05-01,2023-05-13,12,1,1
APP000545,District_1,TANF,2024-05-07,2024-05-19,12,0,1
APP000546,District_1,SNAP,2023-03-28,2023-04-09,12,1,1
APP000547,District_1,SNAP,2024-10-04,2024-10-18,14,0,1
APP000548,District_1,SNAP,2023-03-21,2023-03-28,7,1,1
APP000549,District_1,SNAP,2024-12-12,2024-12-29,17,1,1
APP000550,District_1,TANF,2024-05-05,2024-05-22,17,1,1
APP000551,District_1,SNAP,2023-11-20,2023-12-05,15,1,1
APP000552,District_1,TANF,2023-07-15,2023-07-31,16,1,1
APP000553,District_1,Medicaid,2024-06-30,2024-07-15,15,1,1
APP000554,District_1,Medicaid,2024-07-03,2024-07-27,24,1,1
APP000555,District_1,Medicaid,2023-06-02,2023-06-15,13,1,1
APP000556,District_1,SNAP,2024-02-01,2024-02-12,11,0,1
APP000557,District_1,SNAP,2024-12-25,2025-01-03,9,1,1
APP000558,District_1,SNAP,2023-07-07,2023-07-14,7,1,1
APP000559,District_1,Medicaid,2024-05-21,2024-05-27,6,1,1
APP000560,District_1,SNAP,2023-05-06,2023-05-14,8,1,1
APP000561,District_1,SNAP,2024-08-31,2024-09-13,13,1,1
APP000562,District_1,SNAP,2023-05-05,2023-05-20,15,1,1
APP000563,District_1,SNAP,2023-08-06,2023-08-19,13,1,1
APP000564,District_1,Medicaid,2023-12-02,2023-12-11,9,1,1
APP000565,District_1,TANF,2023-09-28,2023-10-16,18,1,1
APP000566,District_1,TANF,2023-05-05,2023-05-22,17,1,1
APP000567,District_1,Medicaid,2024-04-12,2024-04-24,12,1,1
APP000568,District_1,SNAP,2023-01-15,2023-01-24,9,0,1
APP000569,District_1,SNAP,2024-12-18,2025-01-03,16,1,1
APP000570,District_1,SNAP,2023-02-08,2023-02-22,14,1,1
APP000571,District_1,TANF,2023-09-01,2023-09-06,5,1,1
APP000572,District_1,TANF,2024-11-09,2024-11-22,13,1,1
APP000573,District_1,SNAP,2023-04-24,2023-05-08,14,1,1
APP000574,District_1,Medicaid,2023-02-23,2023-03-03,8,1,1
APP000575,District_1,SNAP,2024-06-27,2024-07-11,14,1,1
APP000576,District_1,SNAP,2023-02-23,2023-02-28,5,1,1
APP000577,District_1,TANF,2024-10-18,2024-11-07,20,1,1
APP000578,District_1,Medicaid,2023-11-26,2023-12-16,20,1,1
APP000579,District_1,TANF,2024-09-26,2024-10-08,12,1,1
APP000580,District_1,Medicaid,2023-06-28,2023-07-13,15,1,1
APP000581,District_1,SNAP,2023-04-14,2023-04-15,1,1,1
APP000582,District_1,TANF,2024-12-03,2024-12-10,7,1,1
APP000583,District_1,Medicaid,2024-07-10,2024-07-21,11,1,1
APP000584,District_1,TANF,2024-10-27,2024-11-03,7,1,1
APP000585,District_1,SNAP,2023-08-22,2023-09-08,17,1,1
APP000586,District_1,Medicaid,2023-10-23,2023-11-16,24,1,1
APP000587,District_1,SNAP,2024-02-26,2024-03-04,7,1,1
APP000588,District_1,SNAP,2023-11-24,2023-12-02,8,1,1
APP000589,District_1,Medicaid,2023-06-27,2023-07-11,14,1,1
APP000590,District_1,Medicaid,2023-10-01,2023-10-23,22,1,1
APP000591,District_1,Medicaid,2024-03-20,2024-03-26,6,1,1
APP000592,District_1,Medicaid,2023-01-28,2023-02-11,14,1,1
APP000593,District_1,SNAP,2023-09-03,2023-09-26,23,1,1
APP000594,District_1,Medicaid,2023-08-02,2023-08-06,4,1,1
APP000595,District_1,SNAP,2023-02-21,2023-02-27,6,1,1
APP000596,District_1,TANF,2023-03-31,2023-04-11,11,1,1
APP000597,District_1,SNAP,2023-12-28,2024-01-07,10,1,1
APP000598,District_1,Medicaid,2023-03-16,2023-04-02,17,1,1
APP000599,District_1,TANF,2023-09-09,2023-09-23,14,0,1
APP000600,District_1,Medicaid,2024-02-14,2024-02-17,3,1,1
APP000601,District_1,SNAP,2024-09-29,2024-10-15,16,1,1
APP000602,District_1,SNAP,2023-03-14,2023-03-24,10,0,1
APP000603,District_1,SNAP,2023-11-14,2023-12-04,20,1,1
APP000604,District_1,SNAP,2023-03-17,2023-03-27,10,1,1
APP000605,District_1,TANF,2023-11-09,2023-11-18,9,1,1
APP000606,District_1,SNAP,2023-12-17,2024-01-02,16,0,1
APP000607,District_1,TANF,2024-08-06,2024-08-23,17,1,1
APP000608,District_1,SNAP,2023-11-19,2023-12-04,15,1,1
APP000609,District_1,SNAP,2024-11-13,2024-11-17,4,0,1
APP000610,District_1,TANF,2023-04-11,2023-04-27,16,1,1
APP000611,District_1,SNAP,2023-02-08,2023-02-15,7,0,1
APP000612,District_1,SNAP,2023-01-04,2023-01-18,14,1,1
APP000613,District_1,SNAP,2023-09-18,2023-09-23,5,0,1
APP000614,District_1,SNAP,2023-05-21,2023-06-05,15,1,1
APP000615,District_1,TANF,2023-03-08,2023-03-17,9,1,1
APP000616,District_1,SNAP,2023-06-22,2023-06-28,6,0,1
APP000617,District_1,SNAP,2024-12-12,2024-12-29,17,1,1
APP000618,District_1,TANF,2024-08-07,2024-08-21,14,1,1
APP000619,District_1,TANF,2023-01-14,2023-01-24,10,1,1
APP000620,District_1,TANF,2024-10-30,2024-11-20,21,0,1
APP000621,District_1,SNAP,2023-05-30,2023-06-10,11,1,1
APP000622,District_1,Medicaid,2023-10-24,2023-11-06,13,0,1
APP000623,District_1,SNAP,2023-08-28,2023-09-11,14,1,1
APP000624,District_1,SNAP,2023-10-23,2023-11-02,10,1,1
APP000625,District_1,Medicaid,2024-07-09,2024-07-25,16,1,1
APP000626,District_1,TANF,2024-06-04,2024-06-14,10,0,1
APP000627,District_1,TANF,2024-03-09,2024-03-20,11,1,1
APP000628,District_1,Medicaid,2024-04-02,2024-04-22,20,1,1
APP000629,District_1,SNAP,2024-06-15,2024-06-22,7,1,1
APP000630,District_1,Medicaid,2023-05-15,2023-05-16,1,0,1
APP000631,District_1,TANF,2023-10-16,2023-11-07,22,1,1
APP000632,District_1,SNAP,2023-03-20,2023-04-16,27,1,1
APP000633,District_1,SNAP,2024-05-29,2024-06-09,11,1,1
APP000634,District_1,SNAP,2023-11-16,2023-11-18,2,1,1
APP000635,District_1,Medicaid,2024-04-10,2024-04-21,11,1,1
APP000636,District_1,SNAP,2024-02-17,2024-02-28,11,1,1
APP000637,District_1,SNAP,2023-07-19,2023-07-31,12,1,1
APP000638,District_1,TANF,2023-04-12,2023-04-19,7,1,1
APP000639,District_1,Medicaid,2024-12-11,2024-12-27,16,1,1
APP000640,District_1,SNAP,2023-08-03,2023-08-19,16,1,1
APP000641,District_1,Medicaid,2023-03-21,2023-03-26,5,1,1
APP000642,District_1,TANF,2023-08-12,2023-08-29,17,1,1
APP000643,District_1,Medicaid,2024-10-20,2024-11-13,24,1,1
APP000644,District_1,SNAP,2023-07-10,2023-07-24,14,1,1
APP000645,District_1,SNAP,2024-12-21,2025-01-01,11,1,1
APP000646,District_1,TANF,2023-12-03,2023-12-15,12,1,1
APP000647,District_1,SNAP,2024-09-21,2024-10-07,16,1,1
APP000648,District_1,TANF,2024-04-21,2024-04-24,3,1,1
APP000649,District_1,SNAP,2023-02-02,2023-02-16,14,1,1
APP000650,District_1,Medicaid,2024-01-07,2024-01-18,11,1,1
APP000651,District_1,Medicaid,2023-11-01,2023-11-24,23,1,1
APP000652,District_1,Medicaid,2023-05-28,2023-06-09,12,1,1
APP000653,District_1,Medicaid,2024-02-06,2024-02-28,22,1,1
APP000654,District_1,Medicaid,2023-03-17,2023-03-24,7,1,1
APP000655,District_1,SNAP,2024-05-24,2024-06-09,16,1,1
APP000656,District_1,SNAP,2024-08-22,2024-09-06,15,1,1
APP000657,District_1,Medicaid,2023-03-09,2023-03-17,8,1,1
APP000658,District_1,Medicaid,2023-12-16,2023-12-30,14,1,1
APP000659,District_1,Medicaid,2024-04-23,2024-05-13,20,1,1
APP000660,District_1,Medicaid,2023-02-15,2023-02-26,11,1,1
APP000661,District_1,SNAP,2023-10-12,2023-10-16,4,1,1
APP000662,District_1,Medicaid,2023-07-08,2023-07-21,13,1,1
APP000663,District_1,Medicaid,2023-01-29,2023-02-06,8,1,1
APP000664,District_1,TANF,2024-08-09,2024-08-20,11,1,1
APP000665,District_1,Medicaid,2023-11-21,2023-12-04,13,1,1
APP000666,District_1,TANF,2024-07-02,2024-07-06,4,1,1
APP000667,District_1,Medicaid,2024-03-04,2024-03-08,4,1,1
APP000668,District_1,SNAP,2024-10-01,2024-10-17,16,1,1
APP000669,District_1,Medicaid,2024-12-28,2025-01-07,10,1,1
APP000670,District_1,SNAP,2024-03-15,2024-03-16,1,1,1
APP000671,District_1,SNAP,2023-09-15,2023-10-02,17,1,1
APP000672,District_1,SNAP,2023-11-05,2023-11-19,14,0,1
APP000673,District_1,TANF,2024-08-25,2024-09-03,9,1,1
APP000674,District_1,SNAP,2023-11-08,2023-11-14,6,1,1
APP000675,District_1,Medicaid,2024-01-15,2024-02-02,18,1,1
APP000676,District_1,TANF,2023-05-22,2023-06-06,15,0,1
APP000677,District_1,Medicaid,2024-12-23,2025-01-18,26,1,1
APP000678,District_1,SNAP,2024-04-20,2024-05-05,15,1,1
APP000679,District_1,SNAP,2023-08-30,2023-09-14,15,1,1
APP000680,District_1,Medicaid,2024-03-03,2024-03-15,12,1,1
APP000681,District_1,Medicaid,2023-10-20,2023-11-06,17,1,1
APP000682,District_1,TANF,2023-04-24,2023-05-10,16,0,1
APP000683,District_1,Medicaid,2024-09-30,2024-10-20,20,0,1
APP000684,District_1,Medicaid,2024-10-08,2024-10-18,10,0,1
APP000685,District_1,TANF,2024-09-01,2024-09-12,11,1,1
APP000686,District_1,Medicaid,2023-09-26,2023-10-06,10,1,1
APP000687,District_1,Medicaid,2023-07-07,2023-07-24,17,1,1
APP000688,District_1,TANF,2023-02-06,2023-02-27,21,1,1
APP000689,District_1,SNAP,2024-06-18,2024-06-28,10,1,1
APP000690,District_1,SNAP,2023-08-28,2023-09-08,11,1,1
APP000691,District_1,SNAP,2024-10-13,2024-10-28,15,1,1
APP000692,District_1,Medicaid,2024-09-26,2024-10-08,12,0,1
APP000693,District_1,Medicaid,2023-04-04,2023-04-22,18,0,1
APP000694,District_1,SNAP,2024-10-31,2024-11-01,1,1,1
APP000695,District_1,TANF,2023-04-13,2023-04-21,8,1,1
APP000696,District_1,SNAP,2023-12-24,2024-01-02,9,1,1
APP000697,District_1,SNAP,2023-12-12,2023-12-13,1,1,1
APP000698,District_1,Medicaid,2024-11-29,2024-12-07,8,1,1
APP000699,District_1,SNAP,2024-04-24,2024-05-02,8,1,1
APP000700,District_1,SNAP,2024-09-30,2024-10-12,12,1,1
APP000701,District_1,TANF,2024-03-10,2024-03-29,19,1,1
APP000702,District_1,SNAP,2024-08-25,2024-09-06,12,0,1
APP000703,District_1,Medicaid,2024-09-14,2024-09-21,7,1,1
APP000704,District_1,Medicaid,2024-09-19,2024-10-02,13,1,1
APP000705,District_1,TANF,2023-10-28,2023-11-16,19,1,1
APP000706,District_1,TANF,2023-10-06,2023-10-14,8,1,1
APP000707,District_1,SNAP,2024-12-19,2024-12-27,8,1,1
APP000708,District_1,TANF,2024-07-06,2024-07-22,16,1,1
APP000709,District_1,SNAP,2024-10-31,2024-11-12,12,1,1
APP000710,District_1,SNAP,2024-02-26,2024-03-14,17,1,1
APP000711,District_1,Medicaid,2024-11-09,2024-11-22,13,1,1
APP000712,District_1,SNAP,2024-06-09,2024-06-26,17,0,1
APP000713,District_1,TANF,2024-06-26,2024-07-03,7,1,1
APP000714,District_1,SNAP,2023-05-10,2023-05-23,13,1,1
APP000715,District_1,Medicaid,2024-02-18,2024-03-01,12,0,1
APP000716,District_1,SNAP,2024-06-17,2024-06-23,6,1,1
APP000717,District_1,SNAP,2024-07-09,2024-07-13,4,1,1
APP000718,District_1,Medicaid,2024-11-30,2024-12-17,17,0,1
APP000719,District_1,TANF,2023-08-27,2023-09-07,11,1,1
APP000720,District_1,Medicaid,2023-08-09,2023-08-16,7,1,1
APP000721,District_1,SNAP,2024-12-08,2024-12-20,12,1,1
APP000722,District_1,Medicaid,2024-12-20,2025-01-08,19,1,1
APP000723,District_1,Medicaid,2023-05-12,2023-05-13,1,1,1
APP000724,District_1,TANF,2023-10-04,2023-10-09,5,1,1
APP000725,District_1,TANF,2024-11-23,2024-12-01,8,1,1
APP000726,District_1,SNAP,2023-05-26,2023-06-16,21,1,1
APP000727,District_1,Medicaid,2024-07-25,2024-08-09,15,0,1
APP000728,District_1,Medicaid,2023-03-23,2023-04-09,17,1,1
APP000729,District_1,Medicaid,2023-05-11,2023-05-18,7,1,1
APP000730,District_1,Medicaid,2024-07-27,2024-08-03,7,0,1
APP000731,District_1,TANF,2024-03-19,2024-04-03,15,1,1
APP000732,District_1,TANF,2024-02-10,2024-02-23,13,1,1
APP000733,District_1,SNAP,2024-09-17,2024-10-03,16,1,1
APP000734,District_1,Medicaid,2023-08-13,2023-08-25,12,1,1
APP000735,District_1,Medicaid,2024-01-03,2024-01-18,15,1,1
APP000736,District_1,TANF,2024-03-20,2024-04-03,14,1,1
APP000737,District_1,SNAP,2024-06-24,2024-07-11,17,0,1
APP000738,District_1,TANF,2023-08-31,2023-09-17,17,1,1
APP000739,District_1,Medicaid,2024-04-07,2024-04-11,4,1,1
APP000740,District_1,Medicaid,2023-11-24,2023-11-25,1,1,1
APP000741,District_1,SNAP,2024-01-31,2024-02-19,19,0,1
APP000742,District_1,SNAP,2024-09-21,2024-10-11,20,1,1
APP000743,District_1,SNAP,2023-10-15,2023-10-22,7,1,1
APP000744,District_1,SNAP,2024-05-02,2024-05-05,3,1,1
APP000745,District_1,Medicaid,2024-11-18,2024-12-02,14,1,1
APP000746,District_1,SNAP,2024-07-10,2024-07-28,18,0,1
APP000747,District_1,TANF,2024-12-22,2025-01-14,23,1,1
APP000748,District_1,SNAP,2024-03-01,2024-03-17,16,1,1
APP000749,District_1,SNAP,2023-07-25,2023-08-05,11,1,1
APP000750,District_1,Medicaid,2024-12-24,2025-01-01,8,1,1
APP000751,District_1,TANF,2024-04-15,2024-04-28,13,1,1
APP000752,District_1,SNAP,2023-06-26,2023-07-07,11,1,1
APP000753,District_1,SNAP,2023-08-20,2023-08-27,7,1,1
APP000754,District_1,Medicaid,2023-07-11,2023-08-04,24,1,1
APP000755,District_1,Medicaid,2024-08-31,2024-09-23,23,1,1
APP000756,District_1,SNAP,2023-03-09,2023-03-28,19,1,1
APP000757,District_1,TANF,2024-06-24,2024-07-02,8,1,1
APP000758,District_1,SNAP,2024-02-09,2024-02-27,18,1,1
APP000759,District_1,TANF,2023-02-23,2023-03-12,17,0,1
APP000760,District_1,SNAP,2024-03-23,2024-04-07,15,0,1
APP000761,District_1,Medicaid,2024-07-03,2024-07-23,20,0,1
APP000762,District_1,Medicaid,2024-06-13,2024-06-29,16,1,1
APP000763,District_1,SNAP,2024-01-21,2024-02-07,17,1,1
APP000764,District_1,TANF,2023-09-02,2023-09-19,17,0,1
APP000765,District_1,SNAP,2023-04-30,2023-05-15,15,1,1
APP000766,District_1,SNAP,2023-01-09,2023-01-12,3,1,1
APP000767,District_1,SNAP,2023-09-20,2023-10-03,13,1,1
APP000768,District_1,SNAP,2024-04-06,2024-04-16,10,1,1
APP000769,District_1,Medicaid,2023-01-28,2023-02-03,6,1,1
APP000770,District_1,SNAP,2024-12-30,2025-01-21,22,1,1
APP000771,District_1,Medicaid,2024-03-03,2024-03-26,23,1,1
APP000772,District_1,SNAP,2023-08-04,2023-08-24,20,1,1
APP000773,District_1,TANF,2024-12-03,2024-12-17,14,1,1
APP000774,District_1,TANF,2023-05-15,2023-06-04,20,1,1
APP000775,District_1,Medicaid,2024-11-30,2024-12-13,13,1,1
APP000776,District_1,SNAP,2023-07-25,2023-08-08,14,1,1
APP000777,District_1,SNAP,2023-10-05,2023-10-12,7,1,1
APP000778,District_1,Medicaid,2023-11-07,2023-11-22,15,1,1
APP000779,District_1,Medicaid,2024-12-27,2025-01-09,13,0,1
APP000780,District_1,TANF,2023-07-03,2023-07-09,6,1,1
APP000781,District_1,SNAP,2024-12-11,2024-12-24,13,0,1
APP000782,District_1,SNAP,2023-09-11,2023-09-24,13,1,1
APP000783,District_1,Medicaid,2023-07-28,2023-08-20,23,1,1
APP000784,District_1,TANF,2024-04-10,2024-04-28,18,1,1
APP000785,District_1,TANF,2024-05-21,2024-06-03,13,1,1
APP000786,District_1,SNAP,2023-09-09,2023-09-23,14,1,1
APP000787,District_1,SNAP,2023-04-08,2023-04-21,13,1,1
APP000788,District_1,Medicaid,2023-10-17,2023-10-29,12,1,1
APP000789,District_1,Medicaid,2024-01-30,2024-02-06,7,0,1
APP000790,District_1,SNAP,2023-01-30,2023-02-11,12,1,1
APP000791,District_1,Medicaid,2023-02-27,2023-03-08,9,0,1
APP000792,District_1,TANF,2024-11-01,2024-11-07,6,1,1
APP000793,District_1,SNAP,2023-01-27,2023-02-12,16,1,1
APP000794,District_1,SNAP,2023-10-25,2023-11-09,15,1,1
APP000795,District_1,Medicaid,2024-07-11,2024-07-14,3,1,1
APP000796,District_1,SNAP,2023-08-28,2023-09-09,12,1,1
APP000797,District_1,TANF,2023-12-28,2024-01-15,18,0,1
APP000798,District_1,Medicaid,2023-03-05,2023-03-24,19,1,1
APP000799,District_1,SNAP,2024-08-02,2024-08-21,19,1,1
APP000800,District_1,Medicaid,2024-04-07,2024-04-20,13,0,1
APP000801,District_1,SNAP,2024-09-13,2024-09-21,8,1,1
APP000802,District_1,SNAP,2024-09-22,2024-09-29,7,1,1
